Taxa	Yield	Protein	Heading	Height	TW	NDVI	NDRE1	NWI1	NWI2
SW17107-2	41.87023683	10.2402748	161.4320888	26.3834489	59.64635801	0.455546002	-0.108302942	-0.033391379	0.007814602
SW17107-3	35.87023683	10.36496947	167.4320888	24.3834489	59.04635801	0.47667572	-0.101590688	-0.036304653	0.002499264
SW17107-6	31.87023683	10.46496947	165.4320888	22.3834489	60.44635801	0.38834071	-0.133203922	-0.013627533	0.023026492
Ryan	62.91786857	9.764969466	154.6112012	30.54895989	62.2577779	0.46646858	-0.092686006	-0.034084077	0.01702947
SW17107-7	41.87023683	10.26496947	163.4320888	24.3834489	61.04635801	0.433989378	-0.113632094	-0.023976019	0.018153638
SW17107-8	39.87023683	10.66496947	163.4320888	30.3834489	57.24635801	0.543618122	-0.081709716	-0.055541345	-0.011133368
SW17107-9	37.87023683	10.46496947	165.4320888	26.3834489	62.24635801	0.495745058	-0.097359906	-0.042719267	-0.00153817
SW17107-10	41.87023683	11.46496947	163.4320888	26.3834489	64.04635801	0.49102311	-0.09286824	-0.038318479	0.007753182
SW17108-1	51.87023683	10.46496947	163.4320888	24.3834489	64.84635801	0.529702118	-0.065201924	-0.055507319	-0.001207194
SW17108-2	43.87023683	11.46496947	167.4320888	32.3834489	63.84635801	0.536083498	-0.072936732	-0.058967673	-0.005530224
SW17108-4	43.87023683	11.9727748	175.4320888	34.3834489	63.84635801	0.605350932	-0.043999766	-0.079049017	-0.022643624
SW17108-5	41.87023683	10.39746947	175.4320888	30.3834489	64.44635801	0.527215278	-0.069917914	-0.071060409	-0.022227666
SW17108-6	35.87023683	11.89746947	175.4320888	34.3834489	62.44635801	0.500059418	-0.075612618	-0.064104601	-0.007379016
Melba	30.49286857	11.59746947	166.6862012	18.92395989	60.0752779	0.569449247	-0.06256568	-0.055115749	-0.005633989
SW17108-7	35.44523683	10.39746947	173.5070888	28.7584489	64.06385801	0.526325816	-0.067108074	-0.05302718	0.004443032
SW17108-8	49.44523683	10.89746947	165.5070888	30.7584489	61.66385801	0.584267384	-0.053331486	-0.069365004	-0.016834126
SW17108-9	33.44523683	11.09746947	165.5070888	34.7584489	59.26385801	0.480895138	-0.090569992	-0.040242352	0.010514934
SW17108-10	49.44523683	10.09746947	165.5070888	26.7584489	64.26385801	0.506768386	-0.080550668	-0.051987022	0.006446926
SW17108-11	51.44523683	9.797469466	165.5070888	28.7584489	63.46385801	0.542936752	-0.071566106	-0.060543052	-0.01257282
SW17108-14	45.44523683	10.39746947	167.5070888	26.7584489	61.26385801	0.530033902	-0.078586582	-0.057708888	-0.007374316
SW17109-1	47.44523683	10.2727748	173.5070888	22.7584489	63.46385801	0.501873932	-0.084363846	-0.044113326	0.010933908
SW17109-2	55.44523683	9.697469466	167.5070888	28.7584489	64.66385801	0.511579196	-0.07603728	-0.05391508	-0.005275322
SW17109-3	39.44523683	9.397469466	173.5070888	26.7584489	62.46385801	0.404507214	-0.125143956	-0.022325226	0.02160375
Seahawk	36.49286857	11.09746947	164.6862012	22.92395989	63.4752779	0.328252259	-0.130109698	-0.005724873	0.044591777
SW17109-4	39.44523683	10.59746947	163.5070888	20.7584489	62.86385801	0.421740294	-0.11084417	-0.025070316	0.018054134
SW17109-5	47.44523683	9.997469466	165.5070888	28.7584489	61.26385801	0.46598747	-0.104270934	-0.038921758	0.003405496
SW17109-6	37.44523683	10.59746947	167.5070888	24.7584489	57.66385801	0.53857417	-0.078102696	-0.051292262	-0.003788248
SW17109-7	39.44523683	10.79746947	167.5070888	26.7584489	61.86385801	0.458220562	-0.092464024	-0.035023518	0.01375036
SW17109-8	41.44523683	10.79746947	161.5070888	28.7584489	62.06385801	0.506695488	-0.090804294	-0.041585052	0.002955454
SW17110-3	31.44523683	10.79746947	161.5070888	32.7584489	62.66385801	0.517610962	-0.08685079	-0.04376543	4.40E-05
SW17110-4	27.44523683	11.7727748	161.5070888	28.7584489	57.06385801	0.513987426	-0.088883042	-0.053329618	-0.013047274
SW17110-5	35.44523683	10.39746947	173.5070888	30.7584489	58.86385801	0.492743856	-0.09962445	-0.0504308	-0.010140146
SW17110-6	27.44523683	11.29746947	163.5070888	26.7584489	59.86385801	0.453888266	-0.100791488	-0.03025542	0.01460048
Louise	10.49286857	12.49746947	164.6862012	24.92395989	49.0752779	0.430996159	-0.112396602	-0.017550163	0.027050111
SW17110-7	25.44523683	10.79746947	163.5070888	26.7584489	61.26385801	0.402218316	-0.114730938	-0.02407184	0.025310798
SW17110-8	19.44523683	11.19746947	161.5070888	26.7584489	55.26385801	0.457962626	-0.107646296	-0.023525558	0.016517912
SW17110-9	33.44523683	10.89746947	167.5070888	24.7584489	60.66385801	0.473991204	-0.093294604	-0.041200328	0.001811734
SW17110-10	25.44523683	11.29746947	167.5070888	24.7584489	57.06385801	0.447497774	-0.09946103	-0.040033824	0.007944096
SW17110-11	33.44523683	10.49746947	173.5070888	28.7584489	57.46385801	0.509900126	-0.083063528	-0.054752488	-0.008181822
SW17110-14	33.44523683	11.29746947	167.5070888	26.7584489	61.26385801	0.48125699	-0.099841394	-0.042831052	-0.003786214
SW17111-7	35.44523683	10.9727748	173.5070888	32.7584489	62.26385801	0.496560846	-0.080882654	-0.053632336	0.000256464
SW17111-9	23.44523683	11.09746947	163.5070888	22.7584489	61.46385801	0.405194592	-0.117728852	-0.017453274	0.021668838
SW17111-11	23.44523683	13.39746947	167.5070888	24.7584489	57.46385801	0.4932793	-0.086198324	-0.043749026	0.007214032
Ryan	40.49286857	12.99746947	154.6862012	26.92395989	53.4752779	0.492089621	-0.08218114	-0.035092703	0.015315789
SW17111-12	5.445236825	13.99746947	167.5070888	28.7584489	52.26385801	0.419864174	-0.097602144	-0.02384135	0.035539804
SW17112-16	19.44523683	13.79746947	163.5070888	24.7584489	51.86385801	0.53040339	-0.0813956	-0.041391666	0.007684344
SW17113-3	21.44523683	12.79746947	173.5070888	28.7584489	58.26385801	0.522009024	-0.072520876	-0.049576764	0.002238404
SW17114-3	3.445236825	13.19746947	167.5070888	28.7584489	46.86385801	0.434975402	-0.100854972	-0.027844794	0.025021304
SW17114-4	27.44523683	12.19746947	167.5070888	28.7584489	54.46385801	0.479449714	-0.089735954	-0.04591303	0.005037844
SW17114-6	43.44523683	10.59746947	173.5070888	32.7584489	58.26385801	0.489518482	-0.084162578	-0.05940144	-0.009876992
SW17114-7	27.44523683	10.5802748	157.5070888	24.7584489	55.46385801	0.427777946	-0.112967888	-0.031870612	0.015894174
SW17114-11	23.44523683	10.10496947	163.5070888	30.7584489	56.26385801	0.471808212	-0.102849164	-0.042075414	0.010078038
SW17114-13	29.44523683	9.804969466	161.5070888	24.7584489	57.86385801	0.426730976	-0.09826336	-0.039234676	0.020811524
Melba	26.96786857	10.40496947	164.7862012	17.87395989	57.6427779	0.498647003	-0.090994045	-0.045812636	0.006692013
SW17114-14	29.92023683	10.80496947	163.6070888	23.7084489	59.23135801	0.384097944	-0.115115918	-0.028549937	0.02597471
SW17114-16	29.92023683	10.70496947	165.6070888	23.7084489	59.23135801	0.39160608	-0.110538342	-0.030571127	0.024071626
SW17114-17	33.92023683	11.10496947	167.6070888	29.7084489	60.23135801	0.515067344	-0.075786248	-0.060535455	-0.008950726
SW17115-2	33.92023683	11.90496947	163.6070888	31.7084489	56.03135801	0.527942342	-0.062560156	-0.058260899	-0.000819134
SW17115-3	35.92023683	11.40496947	163.6070888	31.7084489	59.23135801	0.493760754	-0.077360886	-0.053759207	-0.000881832
SW17115-5	37.92023683	11.40496947	167.6070888	33.7084489	62.03135801	0.497394804	-0.075854696	-0.054424983	-0.00055672
SW17115-7	35.92023683	11.2802748	163.6070888	29.7084489	59.23135801	0.44463585	-0.093742014	-0.030866977	0.022425934
SW17115-8	33.92023683	10.60496947	167.6070888	27.7084489	53.03135801	0.5122665	-0.082388634	-0.057133137	-0.01346381
SW17115-9	29.92023683	10.30496947	163.6070888	33.7084489	55.83135801	0.477016408	-0.099472896	-0.045684827	-0.002968478
Seahawk	44.96786857	11.00496947	164.7862012	27.87395989	57.6427779	0.505796145	-0.058305333	-0.058425788	0.005583461
SW17115-16	43.92023683	11.00496947	167.6070888	29.7084489	58.43135801	0.462542766	-0.094308836	-0.043763987	0.003022778
SW17118-1	39.92023683	11.40496947	163.6070888	23.7084489	55.23135801	0.494173426	-0.090629516	-0.039520957	0.00727726
SW17118-2	27.92023683	10.60496947	165.6070888	29.7084489	59.83135801	0.457158028	-0.106857044	-0.029329989	0.016963144
SW17119-1	27.92023683	12.70496947	173.6070888	23.7084489	59.23135801	0.492902084	-0.084852378	-0.044474643	0.007155524
SW17119-2	31.92023683	12.90496947	173.6070888	31.7084489	59.43135801	0.568715844	-0.06394039	-0.058882215	-0.011479162
SW17119-4	21.92023683	11.40496947	173.6070888	23.7084489	60.03135801	0.498056732	-0.103207798	-0.032792115	0.005058908
SW17120-1	17.92023683	13.8802748	173.6070888	25.7084489	55.83135801	0.457572648	-0.10735525	-0.027552029	0.016438944
SW17120-2	19.92023683	12.20496947	163.6070888	21.7084489	59.23135801	0.44898051	-0.108425516	-0.018892659	0.030468864
SW17120-3	13.92023683	12.40496947	167.6070888	23.7084489	56.63135801	0.427340018	-0.12005817	-0.022951791	0.01273415
Louise	12.96786857	13.30496947	162.7862012	23.87395989	48.2427779	0.463838697	-0.099429621	-0.02528551	0.023044747
SW17120-4	19.92023683	11.20496947	165.6070888	23.7084489	56.83135801	0.433119044	-0.112228326	-0.019906003	0.024796642
SW17120-5	21.92023683	11.40496947	161.6070888	21.7084489	58.63135801	0.433793786	-0.114041706	-0.019185583	0.026305356
SW17120-6	21.92023683	12.50496947	167.6070888	23.7084489	55.43135801	0.497612686	-0.096711512	-0.036172981	0.006196892
SW17120-9	19.92023683	10.40496947	163.6070888	25.7084489	62.63135801	0.450697146	-0.108568988	-0.022744619	0.019949866
SW17120-10	29.92023683	10.20496947	163.6070888	25.7084489	58.63135801	0.437564626	-0.1125212	-0.017429815	0.027601456
SW17121-3	31.92023683	11.60496947	161.6070888	27.7084489	56.43135801	0.465648262	-0.10082236	-0.031936413	0.010775844
SW17121-4	37.92023683	9.880274805	165.6070888	23.7084489	64.23135801	0.492611698	-0.100570294	-0.040011537	-0.001014464
SW17121-7	33.92023683	9.804969466	163.6070888	19.7084489	60.63135801	0.424543808	-0.108769584	-0.018620651	0.03203396
SW17121-8	35.92023683	10.70496947	165.6070888	21.7084489	58.63135801	0.453130148	-0.110481624	-0.022531769	0.021595272
Ryan	54.96786857	11.40496947	152.7862012	25.87395989	59.8427779	0.511054091	-0.067832507	-0.045883826	0.007550733
SW17123-2	49.92023683	11.60496947	161.6070888	23.7084489	64.03135801	0.47757715	-0.072913606	-0.041254279	0.015803716
SW17124-4	31.92023683	11.60496947	161.6070888	23.7084489	58.83135801	0.533451572	-0.078519316	-0.050213135	-0.00248024
SW17125-3	29.92023683	12.70496947	173.6070888	25.7084489	54.43135801	0.576765434	-0.064662288	-0.077178339	-0.032774652
SW17125-4	47.92023683	13.20496947	165.6070888	21.7084489	58.23135801	0.596935064	-0.039751918	-0.074353763	-0.019146484
SW17125-7	35.92023683	11.60496947	173.6070888	27.7084489	56.03135801	0.56519912	-0.059557068	-0.065983049	-0.010771926
SW17126-1	41.92023683	11.90496947	167.6070888	29.7084489	61.63135801	0.492920506	-0.085451818	-0.040305121	0.010164162
SW17126-2	47.92023683	11.8652748	173.6070888	33.7084489	63.23135801	0.57698025	-0.052014052	-0.066847565	-0.015550992
SW17127-4	33.92023683	10.78996947	173.6070888	29.7084489	63.03135801	0.5279922	-0.074023816	-0.051787485	0.001375668
SW17127-11	27.92023683	11.38996947	167.6070888	27.7084489	63.03135801	0.468426262	-0.100425442	-0.034260927	0.016244228
Melba	30.74286857	11.08996947	169.1362012	17.24895989	62.3127779	0.495143827	-0.091965047	-0.031136041	0.010060337
SW17128-1	35.69523683	10.98996947	167.9570888	25.0834489	63.30135801	0.415420323	-0.126782819	-0.01621362	0.022729162
SW17128-4	29.69523683	11.48996947	175.9570888	25.0834489	59.50135801	0.463265711	-0.105796069	-0.027809898	0.0174901
SW17128-6	31.69523683	11.28996947	167.9570888	27.0834489	60.90135801	0.488972689	-0.094595337	-0.036529348	0.004575686
SW17129-2	39.69523683	11.18996947	165.9570888	31.0834489	58.90135801	0.549146231	-0.079353915	-0.054235802	-0.011262006
SW17129-3	41.69523683	12.08996947	163.9570888	27.0834489	61.10135801	0.499896727	-0.080048929	-0.048175826	0.002598084
SW17130-2	31.69523683	11.18996947	169.9570888	29.0834489	59.50135801	0.506836629	-0.070268431	-0.054421438	0.000256234
SW17130-3	49.69523683	10.4652748	167.9570888	31.0834489	58.30135801	0.539340327	-0.071592107	-0.058056602	-0.01138928
SW17130-6	55.69523683	11.88996947	165.9570888	23.0834489	63.90135801	0.497220537	-0.073273635	-0.051038324	0.002476416
SW17001-2	45.69523683	10.78996947	163.9570888	23.0834489	61.90135801	0.451000693	-0.086866045	-0.040075478	0.014645168
Seahawk	46.74286857	11.38996947	165.1362012	25.24895989	63.1127779	0.449256893	-0.086252363	-0.043414979	0.010453845
SW17001-10	41.69523683	10.58996947	163.9570888	25.0834489	61.50135801	0.424683711	-0.091168135	-0.034669408	0.02341618
SW17001-14	43.69523683	10.68996947	165.9570888	23.0834489	64.30135801	0.416378161	-0.101581175	-0.029477312	0.025928514
SW17003-3	29.69523683	12.48996947	165.9570888	25.0834489	57.10135801	0.496777569	-0.080297177	-0.044867682	0.011072552
SW17003-14	33.69523683	10.58996947	159.9570888	25.0834489	59.90135801	0.454200359	-0.096877057	-0.032198192	0.016312632
SW17005-1	29.69523683	11.38996947	159.9570888	25.0834489	63.30135801	0.463993451	-0.081874509	-0.03540582	0.02007286
SW17006-1	37.69523683	11.68996947	159.9570888	25.0834489	61.10135801	0.518502101	-0.052278603	-0.049693516	0.016629956
SW17006-6	35.69523683	11.3652748	163.9570888	25.0834489	57.50135801	0.539653127	-0.059836331	-0.05479722	0.005479726
SW17007-12	29.69523683	10.98996947	163.9570888	21.0834489	58.10135801	0.434226725	-0.104169973	-0.033112584	0.016635906
SW17008-9	45.69523683	11.28996947	163.9570888	33.0834489	61.10135801	0.493307037	-0.081434051	-0.05095684	0.00141756
Louise	20.74286857	11.78996947	165.1362012	35.24895989	53.1127779	0.495955189	-0.093841229	-0.032744739	0.013615667
SW17012-4	29.69523683	10.58996947	157.9570888	21.0834489	58.10135801	0.466375063	-0.100049339	-0.027169772	0.025143658
SW17012-7	35.69523683	10.58996947	157.9570888	27.0834489	62.90135801	0.502360491	-0.080692009	-0.038982724	0.013019778
SW17013-5	37.69523683	11.28996947	157.9570888	27.0834489	58.50135801	0.415623803	-0.105514565	-0.023807396	0.030812806
SW17013-10	39.69523683	10.78996947	157.9570888	27.0834489	58.90135801	0.431616239	-0.095587703	-0.026518052	0.029440526
SW17013-13	41.69523683	9.889969466	159.9570888	25.0834489	60.30135801	0.468417857	-0.096287607	-0.036357862	0.013499102
SW17014-11	11.69523683	10.78996947	167.9570888	19.0834489	56.90135801	0.403335677	-0.125692297	-0.012220088	0.03509562
SW17018-6	39.69523683	10.7652748	163.9570888	29.0834489	54.30135801	0.564874213	-0.061946317	-0.061289294	-0.00649797
SW17018-12	31.69523683	10.58996947	165.9570888	27.0834489	52.30135801	0.483680209	-0.096240335	-0.038059896	0.011863244
SW17020-1	33.69523683	10.98996947	159.9570888	27.0834489	57.50135801	0.503093311	-0.080821149	-0.044988842	0.008817026
Ryan	44.74286857	11.38996947	157.1362012	31.24895989	54.9127779	0.534798673	-0.068371653	-0.048470503	0.002691197
SW17020-2	31.69523683	11.48996947	157.9570888	27.0834489	59.50135801	0.478085027	-0.090170459	-0.033279838	0.020918446
SW17020-5	13.69523683	11.98996947	157.9570888	29.0834489	55.50135801	0.424494421	-0.122140225	-0.017331086	0.022364422
SW17020-9	17.69523683	11.88996947	157.9570888	27.0834489	55.50135801	0.417765719	-0.120799887	-0.019272812	0.022858832
SW17020-13	23.69523683	12.38996947	159.9570888	31.0834489	55.10135801	0.457292707	-0.100557757	-0.038026982	0.006800864
SW17021-3	27.69523683	11.68996947	169.9570888	33.0834489	53.90135801	0.516853579	-0.072477507	-0.05627352	-0.001019536
SW17022-3	27.69523683	11.58996947	167.9570888	31.0834489	52.70135801	0.498351257	-0.082195539	-0.057591002	-0.007937886
SW17022-4	23.69523683	11.2202748	169.9570888	29.0834489	50.10135801	0.518639189	-0.077622669	-0.066710116	-0.020047976
SW17023-1	45.69523683	10.64496947	167.9570888	31.0834489	51.50135801	0.480334295	-0.077628305	-0.065619288	-0.005631626
SW17023-5	31.69523683	11.04496947	163.9570888	29.0834489	56.90135801	0.471507967	-0.097907045	-0.05132932	-0.00039003
Melba	38.41786857	10.44496947	169.8612012	21.04895989	58.3552779	0.53866798	-0.078632617	-0.061467254	-0.011280473
SW17023-6	53.37023683	11.74496947	164.6820888	28.8834489	56.74385801	0.501217152	-0.073196895	-0.061795322	-0.011953002
SW17024-3	45.37023683	11.54496947	168.6820888	22.8834489	53.54385801	0.54172346	-0.057223799	-0.067233394	-0.01199968
SW17024-5	43.37023683	11.64496947	156.6820888	24.8834489	56.74385801	0.465097056	-0.090848309	-0.041492464	0.010187698
SW17025-2	31.37023683	12.44496947	160.6820888	26.8834489	53.54385801	0.49937385	-0.073060113	-0.041969408	0.017586068
SW17026-7	43.37023683	11.44496947	164.6820888	28.8834489	56.94385801	0.566399314	-0.048906775	-0.069515434	-0.016548904
SW17026-8	39.37023683	12.14496947	158.6820888	28.8834489	54.94385801	0.514092498	-0.073469055	-0.049536086	-0.00082349
SW17026-11	49.37023683	11.6202748	160.6820888	28.8834489	57.54385801	0.564698844	-0.055195283	-0.06594607	-0.009924428
SW17026-13	35.37023683	11.54496947	160.6820888	28.8834489	55.54385801	0.516973754	-0.071290821	-0.049572506	0.009290714
SW17027-8	35.37023683	11.34496947	156.6820888	26.8834489	55.34385801	0.519118258	-0.081174329	-0.040220946	0.011469944
Seahawk	48.41786857	11.44496947	165.8612012	31.04895989	58.1552779	0.51135798	-0.056615235	-0.064864034	-0.002468589
SW17027-9	45.37023683	11.74496947	160.6820888	24.8834489	59.14385801	0.446186416	-0.100095137	-0.03512316	0.019875334
SW17027-12	47.37023683	11.04496947	158.6820888	26.8834489	56.94385801	0.490698244	-0.085944971	-0.042500326	0.008955966
SW17028-1	37.37023683	11.34496947	166.6820888	22.8834489	61.14385801	0.501286456	-0.094141943	-0.042933794	0.00061281
SW17031-4	31.37023683	12.64496947	166.6820888	24.8834489	56.74385801	0.503937116	-0.092583535	-0.042201216	0.004395954
SW17031-8	37.37023683	11.34496947	166.6820888	26.8834489	56.54385801	0.550754666	-0.074688397	-0.056580354	-0.007697252
SW17031-11	39.37023683	10.84496947	168.6820888	22.8834489	59.14385801	0.524959564	-0.082302323	-0.050245168	-0.00241547
SW17031-12	19.37023683	12.8202748	168.6820888	20.8834489	57.74385801	0.458749796	-0.109881733	-0.031845552	0.005614262
SW17032-2	47.37023683	10.34496947	160.6820888	26.8834489	60.34385801	0.512683334	-0.080672291	-0.044588506	0.006694074
SW17032-3	37.37023683	11.24496947	158.6820888	20.8834489	63.74385801	0.48244895	-0.093230519	-0.035937504	0.01250468
Louise	18.41786857	12.14496947	165.8612012	31.04895989	52.3552779	0.50563113	-0.090364961	-0.041427488	0.006061021
SW17032-6	39.37023683	10.24496947	164.6820888	26.8834489	62.94385801	0.492602116	-0.083516075	-0.041053628	0.01154633
SW17033-1	19.37023683	12.24496947	158.6820888	26.8834489	55.94385801	0.46604163	-0.090141391	-0.033137662	0.021824798
SW17033-2	27.37023683	11.74496947	158.6820888	26.8834489	57.94385801	0.53718087	-0.071983167	-0.0488095	0.00242454
SW17033-5	35.37023683	10.74496947	158.6820888	26.8834489	59.54385801	0.432542762	-0.095667541	-0.021405122	0.031594206
SW17034-11	17.37023683	11.84496947	166.6820888	22.8834489	56.54385801	0.476511168	-0.089824943	-0.025627	0.026412868
SW17035-1	31.37023683	10.24496947	160.6820888	26.8834489	56.54385801	0.50185736	-0.085702103	-0.03916563	0.009279458
SW17036-6	37.37023683	9.820274805	166.6820888	28.8834489	58.34385801	0.451457266	-0.102162053	-0.029779498	0.020765206
SW17037-3	35.37023683	11.44496947	160.6820888	26.8834489	57.94385801	0.476614824	-0.098360819	-0.038169902	0.008750166
SW17038-9	35.37023683	10.14496947	164.6820888	22.8834489	61.74385801	0.42044146	-0.119124279	-0.020657216	0.019302186
Ryan	52.41786857	10.14496947	155.8612012	29.04895989	59.9552779	0.49160525	-0.089226283	-0.043443556	0.003014159
SW17041-7	39.37023683	10.74496947	168.6820888	28.8834489	58.74385801	0.525120762	-0.073562613	-0.05266671	-0.007944886
SW17041-12	39.37023683	11.14496947	168.6820888	32.8834489	58.74385801	0.47582848	-0.090367071	-0.04815356	-0.004398012
SW17067-8	43.37023683	10.84496947	164.6820888	32.8834489	61.94385801	0.518908592	-0.074940233	-0.052790744	-0.007175048
SW17069-8	45.37023683	10.94496947	166.6820888	30.8834489	61.14385801	0.543297534	-0.066374373	-0.061217142	-0.01376322
SW17070-4	25.37023683	10.74496947	158.6820888	30.8834489	63.14385801	0.375427446	-0.126498797	-0.007586414	0.034022942
SW17071-1	31.37023683	11.44496947	170.6820888	30.8834489	63.34385801	0.529781486	-0.071361675	-0.057897554	-0.007376164
SW17071-2	29.37023683	12.3677748	158.6820888	26.8834489	59.74385801	0.404179704	-0.119844423	-0.017371028	0.028687388
SW17071-4	29.37023683	11.29246947	158.6820888	28.8834489	60.34385801	0.41272249	-0.117034463	-0.017106482	0.027646608
SW17071-5	31.37023683	11.89246947	166.6820888	28.8834489	65.54385801	0.451477162	-0.091211839	-0.035435872	0.01812042
Melba	24.51786857	12.59246947	169.4862012	19.07395989	57.6877779	0.565743116	-0.066803199	-0.057297495	-0.0131015
SW17071-6	33.47023683	12.19246947	160.3070888	28.9084489	58.47635801	0.487956414	-0.089398028	-0.040093312	0.004677496
SW17072-1	45.47023683	12.39246947	170.3070888	30.9084489	59.87635801	0.518054332	-0.07480149	-0.050291094	-0.002708474
SW17072-2	43.47023683	11.79246947	166.3070888	30.9084489	47.87635801	0.535532164	-0.067595354	-0.063347386	-0.018708988
SW17072-3	35.47023683	11.89246947	168.3070888	28.9084489	59.27635801	0.519470152	-0.073189282	-0.059724278	-0.014142574
SW17072-5	31.47023683	12.39246947	168.3070888	26.9084489	56.67635801	0.511314144	-0.071063848	-0.053636754	-0.00794897
SW17072-6	35.47023683	10.99246947	160.3070888	30.9084489	58.27635801	0.482644178	-0.092569846	-0.037521016	0.006751804
SW17072-10	35.47023683	11.1677748	164.3070888	28.9084489	57.87635801	0.487329056	-0.091074884	-0.03527056	0.008089174
SW17073-3	37.47023683	11.99246947	168.3070888	26.9084489	60.07635801	0.48710926	-0.089308366	-0.034650424	0.015053652
SW17074-2	45.47023683	9.892469466	160.3070888	28.9084489	63.47635801	0.453256794	-0.102330356	-0.034205542	0.015130866
Seahawk	38.51786857	11.09246947	165.4862012	23.07395989	60.0877779	0.382652514	-0.119807609	-0.023941071	0.029878148
SW17074-10	43.47023683	11.59246947	164.3070888	20.9084489	62.47635801	0.501380966	-0.090935042	-0.036074642	0.013707386
SW17074-14	41.47023683	9.992469466	160.3070888	24.9084489	62.47635801	0.418623926	-0.121669046	-0.017754126	0.026333916
SW17076-15	37.47023683	10.29246947	158.3070888	24.9084489	60.67635801	0.49234485	-0.089449932	-0.031891636	0.018965492
SW17077-5	43.47023683	10.59246947	164.3070888	26.9084489	62.47635801	0.50122348	-0.093960952	-0.033429134	0.011149894
SW17077-7	35.47023683	11.09246947	164.3070888	22.9084489	57.47635801	0.485223424	-0.096413416	-0.03249445	0.013505652
SW17077-9	37.47023683	9.592469466	160.3070888	28.9084489	61.27635801	0.53514291	-0.078627	-0.051609436	-0.004673496
SW17077-13	41.47023683	10.6677748	166.3070888	26.9084489	60.07635801	0.551500014	-0.074296504	-0.053980428	-0.005372932
SW17077-15	37.47023683	10.79246947	164.3070888	24.9084489	62.67635801	0.431711398	-0.106897384	-0.025269716	0.023446894
SW17078-2	49.47023683	9.392469466	166.3070888	28.9084489	62.07635801	0.53044878	-0.061071742	-0.062123502	-0.00541765
Louise	18.51786857	11.69246947	167.4862012	27.07395989	53.2877779	0.43265484	-0.115521201	-0.022191747	0.018507692
SW17078-4	31.47023683	10.29246947	166.3070888	24.9084489	59.87635801	0.484367008	-0.094702662	-0.042636552	0.003501224
SW17078-6	23.47023683	9.992469466	164.3070888	30.9084489	60.27635801	0.345283558	-0.138662896	-0.00763505	0.039499424
SW17078-8	31.47023683	11.09246947	166.3070888	26.9084489	64.87635801	0.44134738	-0.097353956	-0.027583832	0.027361206
SW17078-10	33.47023683	11.29246947	158.3070888	22.9084489	59.87635801	0.42727998	-0.10159926	-0.029531102	0.02343477
SW17078-12	39.47023683	10.39246947	170.3070888	28.9084489	62.67635801	0.526831268	-0.074565226	-0.052994012	0.000451158
SW17079-2	39.47023683	10.39246947	158.3070888	32.9084489	63.67635801	0.444718828	-0.097845372	-0.03378512	0.019763886
SW17079-4	33.47023683	11.8677748	164.3070888	30.9084489	56.47635801	0.475618038	-0.095625844	-0.040604516	0.009411656
SW17079-6	43.47023683	11.39246947	166.3070888	30.9084489	59.87635801	0.52207873	-0.081088614	-0.052036744	-0.003540648
SW17079-7	39.47023683	11.29246947	168.3070888	28.9084489	57.87635801	0.525100202	-0.07424308	-0.052471726	-0.00064193
Ryan	52.51786857	10.59246947	155.4862012	29.07395989	54.8877779	0.53884502	-0.061415671	-0.053632097	0.002706722
SW17079-8	21.47023683	12.19246947	160.3070888	20.9084489	55.27635801	0.435150686	-0.097031258	-0.027647592	0.028036426
SW17079-10	43.47023683	12.19246947	168.3070888	28.9084489	56.47635801	0.574240374	-0.056105882	-0.065358024	-0.01234253
SW17080-2	45.47023683	9.992469466	160.3070888	26.9084489	59.27635801	0.562373054	-0.058864906	-0.05635418	-0.001731402
SW17081-1	31.47023683	12.09246947	160.3070888	28.9084489	55.07635801	0.506107038	-0.069793188	-0.045552374	0.011806896
SW17083-5	43.47023683	11.59246947	158.3070888	28.9084489	61.67635801	0.488179806	-0.078069382	-0.047211808	0.005405608
SW17084-2	39.47023683	11.69246947	158.3070888	20.9084489	56.47635801	0.513820758	-0.068003116	-0.048838812	0.007949482
SW17084-4	21.47023683	13.4902748	160.3070888	26.9084489	56.47635801	0.502304474	-0.076468146	-0.044762454	0.006831516
SW17084-6	33.47023683	11.81496947	160.3070888	28.9084489	58.27635801	0.478048366	-0.078027958	-0.049912624	0.006983134
SW17084-8	25.47023683	12.21496947	160.3070888	22.9084489	56.07635801	0.48799178	-0.075557886	-0.048471576	0.012347518
Melba	24.54286857	14.61496947	169.7112012	17.87395989	53.1602779	0.581646371	-0.048088825	-0.072392851	-0.015268004
SW17085-6	37.49523683	12.61496947	170.5320888	27.7084489	56.74885801	0.561316375	-0.05243058	-0.075488851	-0.018112712
SW17086-2	47.49523683	13.31496947	160.5320888	27.7084489	59.34885801	0.518402787	-0.079342172	-0.058129965	-0.01388209
SW17087-4	19.49523683	13.51496947	166.5320888	23.7084489	43.54885801	0.530598101	-0.065288814	-0.053283937	0.000945278
SW17087-8	39.49523683	12.11496947	164.5320888	27.7084489	55.34885801	0.525177927	-0.073475996	-0.055436503	-0.004958996
SW17087-10	31.49523683	13.51496947	164.5320888	29.7084489	55.94885801	0.534801313	-0.075666516	-0.047355161	-0.001977228
SW17087-11	21.49523683	12.21496947	164.5320888	23.7084489	53.34885801	0.397905493	-0.113677076	-0.017620287	0.027876748
SW17087-12	27.49523683	11.5902748	160.5320888	27.7084489	56.14885801	0.439915023	-0.099497218	-0.025370745	0.032693926
